feature,mean_abs_shap,fold
BIRC3 (330),0.00012334538000207843,7
CTNS (1497),0.00012037056182168758,7
RIMS1 (22999),0.00012003105807453038,7
LCP2 (3937),0.00011605042331452028,7
SERPINB1 (1992),0.00011483179484917202,7
NDC1 (55706),0.0001145275371049151,7
KCNQ2 (3785),0.00011300993210319902,7
TRAF4 (9618),0.00011297560828570965,7
P3H2 (55214),0.00011181029212597451,7
EFNB1 (1947),0.00010990570557034562,7
LLGL2 (3993),0.00010886053963139692,7
EPDR1 (54749),0.00010856391870576485,7
SRRT (51593),0.00010685978814899611,7
SIRPG (55423),0.00010670618098693661,7
CLTCL1 (8218),0.00010626440695404258,7
PLEKHB1 (58473),0.00010542833640079971,7
IKZF2 (22807),0.00010162527942665711,7
B4GALT1 (2683),0.00010125663949498107,7
KCNN2 (3781),0.00010058856010331469,7
KDM5D (8284),9.911758073073461e-05,7
NGEF (25791),9.898826536933e-05,7
ATP8B1 (5205),9.759395877790699e-05,7
SYPL1 (6856),9.695598808205252e-05,7
PRKCZ (5590),9.625772277419718e-05,7
SLC26A4 (5172),9.601536000934758e-05,7
MOXD1 (26002),9.582756064733918e-05,7
SNAI2 (6591),9.358110416323569e-05,7
CNGB1 (1258),9.315564389965142e-05,7
IFT88 (8100),9.311384465773997e-05,7
GLI2 (2736),9.119107135409053e-05,7
DDHD2 (23259),9.10460652992562e-05,7
ST3GAL6 (10402),9.007324546718829e-05,7
TNFRSF12A (51330),8.917497001836888e-05,7
R3HDM1 (23518),8.857440279711025e-05,7
PPP2R3A (5523),8.845586151595362e-05,7
ARID1B (57492),8.841947651823678e-05,7
AQR (9716),8.787093524986855e-05,7
POLR3E (55718),8.695863864191948e-05,7
PRR11 (55771),8.689729254515053e-05,7
NFIX (4784),8.658681010361994e-05,7
CTTN (2017),8.561186044316803e-05,7
FLT3LG (2323),8.413246243811745e-05,7
PRKCQ (5588),8.126665897291218e-05,7
SLC25A13 (10165),8.124306616067025e-05,7
SNX10 (29887),7.995197830676188e-05,7
KCNH2 (3757),7.863704659889377e-05,7
DLGAP4 (22839),7.86030512360134e-05,7
CREBBP (1387),7.777212865909657e-05,7
MARK3 (4140),7.738166161903881e-05,7
DGKD (8527),7.589215345477638e-05,7
ITGB5 (3693),7.550548924987221e-05,7
DPF1 (8193),7.472068756101744e-05,7
CDC14A (8556),7.292372848481179e-05,7
NOTCH3 (4854),7.291849464613932e-05,7
TASP1 (55617),7.288469074391458e-05,7
NCOA1 (8648),7.223732315357796e-05,7
CPOX (1371),7.017378675829211e-05,7
NR1H3 (10062),6.955279883060248e-05,7
FOSL2 (2355),6.926346528109907e-05,7
NOP14 (8602),6.850597728397305e-05,7
ARAP2 (116984),6.717890706749993e-05,7
CLDND1 (56650),6.62087214478451e-05,7
SEZ6 (124925),6.47795391522888e-05,7
CST7 (8530),6.459466161543735e-05,7
CRLF1 (9244),6.334312661167264e-05,7
KARS1 (3735),6.194894999405999e-05,7
TRMT11 (60487),6.0254515337051206e-05,7
SLC38A5 (92745),6.022435239227535e-05,7
PTBP1 (5725),5.964904714718613e-05,7
CELF2 (10659),5.946852133862399e-05,7
PTPRU (10076),5.84919632139909e-05,7
SLC12A2 (6558),5.819843689877137e-05,7
MAVS (57506),5.807266212865712e-05,7
CDH7 (1005),5.733962894043822e-05,7
SLC25A39 (51629),5.589329102052039e-05,7
NUP160 (23279),5.516222481660593e-05,7
MON2 (23041),5.444305195426049e-05,7
DYNC1I2 (1781),5.363633718595224e-05,7
GRAMD1B (57476),5.3460707351221616e-05,7
CAMK2A (815),5.294138884668274e-05,7
MGLL (11343),5.26452106839358e-05,7
NFX1 (4799),5.2375037093745006e-05,7
EPN3 (55040),5.1562016554717915e-05,7
DNAH5 (1767),4.982247267160774e-05,7
ICAM1 (3383),4.967854301510918e-05,7
EPB41L3 (23136),4.691186283450328e-05,7
ATP2A3 (489),4.6764546364120126e-05,7
PFN2 (5217),4.627257526315993e-05,7
CCNK (8812),4.607310569782568e-05,7
CD44 (960),4.590512947097391e-05,7
CYB5R4 (51167),4.585700475492503e-05,7
CDH19 (28513),4.573148725722295e-05,7
MPPED2 (744),4.543018475049771e-05,7
BTBD1 (53339),4.528059152750485e-05,7
CPSF1 (29894),4.421820574323194e-05,7
WNK1 (65125),4.3448245835486104e-05,7
ERCC1 (2067),4.338888875278666e-05,7
ATP11A (23250),4.269241783613839e-05,7
SARM1 (23098),4.170557868235895e-05,7
TULP3 (7289),4.131040747598941e-05,7
RBBP9 (10741),4.089869130584686e-05,7
MAP3K13 (9175),4.082584695938101e-05,7
PDPR (55066),4.08246805494174e-05,7
ASB1 (51665),3.940668378012353e-05,7
MOV10L1 (54456),3.7453933413405734e-05,7
CETP (1071),3.731569343802154e-05,7
MOCOS (55034),3.7270555939109805e-05,7
PIAS2 (9063),3.679529954827503e-05,7
ADCK1 (57143),3.671500255983147e-05,7
P2RX7 (5027),3.659021883226019e-05,7
SLC9A7 (84679),3.634071046535082e-05,7
SYNJ2 (8871),3.5313040818161004e-05,7
ZMYND11 (10771),3.411087847322252e-05,7
SZRD1 (26099),3.408754119554767e-05,7
ERO1B (56605),3.334731519239983e-05,7
ISL1 (3670),3.332653783799063e-05,7
ARHGAP31 (57514),3.316963007019595e-05,7
TNIP3 (79931),3.289214693744063e-05,7
NCK2 (8440),3.28470600109431e-05,7
ELOVL1 (64834),3.253915358671947e-05,7
CC2D2A (57545),3.2442532859342614e-05,7
DKK3 (27122),3.1677197307687206e-05,7
CBFA2T2 (9139),3.0587008341609864e-05,7
TTC22 (55001),3.0179143056305676e-05,7
ITM2A (9452),2.9664661287653738e-05,7
FRYL (285527),2.9558277733507803e-05,7
PAFAH1B1 (5048),2.954492751257927e-05,7
TBXAS1 (6916),2.9492013443644254e-05,7
GPR137B (7107),2.89275795831586e-05,7
MCOLN1 (57192),2.8764911020725717e-05,7
PNKP (11284),2.8728529237837833e-05,7
SLC24A1 (9187),2.8378105238646944e-05,7
NLRP1 (22861),2.7860146249659424e-05,7
TUBE1 (51175),2.7680762902386737e-05,7
RIMBP2 (23504),2.760179598563653e-05,7
ENPP4 (22875),2.752312384295032e-05,7
ACTL6B (51412),2.74039052841537e-05,7
MRPL43 (84545),2.7336081579687647e-05,7
MOK (5891),2.7323669261448722e-05,7
ALOX5 (240),2.7098515291675124e-05,7
STAP1 (26228),2.7041401344088582e-05,7
POLD1 (5424),2.6763713867168758e-05,7
CHGB (1114),2.644517535564702e-05,7
ING3 (54556),2.6433238755103354e-05,7
ZFAT (57623),2.606584819771592e-05,7
NPC1L1 (29881),2.6035365569564492e-05,7
GRIPAP1 (56850),2.53348150020327e-05,7
PYGM (5837),2.5090162152600743e-05,7
NID2 (22795),2.4199630872658648e-05,7
ZNF200 (7752),2.3415552878862665e-05,7
UPP2 (151531),2.3387092435492367e-05,7
OSBPL7 (114881),2.334030723184899e-05,7
ABCB4 (5244),2.3166922734398697e-05,7
RTN4R (65078),2.314232744910677e-05,7
ZBTB32 (27033),2.312147423967722e-05,7
NEBL (10529),2.3037760930791396e-05,7
FOXJ2 (55810),2.288591412983928e-05,7
CBFB (865),2.2408371333088223e-05,7
SLC7A9 (11136),2.2405594673096068e-05,7
RCN1 (5954),2.2101417528898182e-05,7
GMCL1 (64395),2.204483516332392e-05,7
PPP1R12B (4660),2.165443393661315e-05,7
STARD7 (56910),2.161484707973611e-05,7
ZC3H15 (55854),2.1410887490476776e-05,7
FAM234B (57613),2.1406194311790567e-05,7
CPS1 (1373),2.1331005025495803e-05,7
TPX2 (22974),2.09627366409552e-05,7
MDH1 (4190),2.071272197049805e-05,7
MGAT4A (11320),2.0414489677352298e-05,7
OXCT1 (5019),2.0380799818658354e-05,7
PDS5B (23047),2.0341038404397847e-05,7
TBC1D22A (25771),2.0088345452622713e-05,7
TSG101 (7251),1.9764015861093383e-05,7
FHL1 (2273),1.9757905786675754e-05,7
NLK (51701),1.9500827600694582e-05,7
TP53BP1 (7158),1.943365260341307e-05,7
SLC35C2 (51006),1.9433468789289283e-05,7
GBA2 (57704),1.9343073009680174e-05,7
ANAPC4 (29945),1.9241026817517358e-05,7
PVR (5817),1.895630681167382e-05,7
TMSB10 (9168),1.8399615531754772e-05,7
CD22 (933),1.8394550044477654e-05,7
MRC2 (9902),1.8201558402002833e-05,7
PRDM1 (639),1.810021170783538e-05,7
FOXP3 (50943),1.8090812647263594e-05,7
MYDGF (56005),1.8070866404033087e-05,7
LAT2 (7462),1.8019461456072082e-05,7
RC3H2 (54542),1.7983690612630817e-05,7
KITLG (4254),1.7877763426183498e-05,7
DLG1 (1739),1.7794248602207077e-05,7
SLC6A16 (28968),1.7643553855074214e-05,7
TGFBR3 (7049),1.7396665894482425e-05,7
ARHGEF10L (55160),1.7378776114181164e-05,7
ERC1 (23085),1.6876963186316823e-05,7
ST6GALNAC1 (55808),1.6763446766675035e-05,7
PAPOLA (10914),1.6563681246194477e-05,7
YBX2 (51087),1.64715934505852e-05,7
ZFYVE16 (9765),1.6444233610348426e-05,7
KDM2B (84678),1.6434860088317098e-05,7
ANOS1 (3730),1.637043625903363e-05,7
IFNGR1 (3459),1.6321545671483257e-05,7
SERTAD4 (56256),1.6272039307657623e-05,7
HACD3 (51495),1.620236625115033e-05,7
VEZT (55591),1.6037424932851468e-05,7
ADAMTS6 (11174),1.599426275388106e-05,7
SLC18A1 (6570),1.5985186349510845e-05,7
CADPS2 (93664),1.5975972158271915e-05,7
TYR (7299),1.593282291152826e-05,7
C1QTNF3 (114899),1.5853122098147157e-05,7
STRADB (55437),1.55943075000804e-05,7
SAMD4A (23034),1.5495789106602005e-05,7
HDAC9 (9734),1.5226938706398948e-05,7
GPATCH1 (55094),1.518645330630226e-05,7
SNX13 (23161),1.5159743298450288e-05,7
FGFR2 (2263),1.4998740558952485e-05,7
OGFR (11054),1.4965247290137181e-05,7
EHD3 (30845),1.462651237928976e-05,7
NFYC (4802),1.4615018538941439e-05,7
TXNDC16 (57544),1.4366899081122658e-05,7
SLC25A5 (292),1.4300260821322788e-05,7
MRPS35 (60488),1.4205235533503742e-05,7
DHRS9 (10170),1.3985221901944655e-05,7
FLYWCH1 (84256),1.3903344723279831e-05,7
PRKACA (5566),1.379491521226717e-05,7
SLC26A3 (1811),1.3550646678722797e-05,7
CCDC88C (440193),1.3528135685741944e-05,7
SYNE2 (23224),1.3501766177066985e-05,7
DOCK9 (23348),1.3452428064969899e-05,7
LTK (4058),1.3344012515234483e-05,7
PREX2 (80243),1.291167669678599e-05,7
OSBPL3 (26031),1.2881150884059925e-05,7
FXYD5 (53827),1.2881082482434263e-05,7
FUNDC1 (139341),1.2791317965472596e-05,7
TSPOAP1 (9256),1.2781211779523336e-05,7
TFAP4 (7023),1.268275285573243e-05,7
RRAGD (58528),1.2663450989605897e-05,7
DLEC1 (9940),1.2509230665169457e-05,7
PDCD7 (10081),1.2349286377395705e-05,7
DIMT1 (27292),1.2002802373192102e-05,7
CLDN11 (5010),1.1550449564220392e-05,7
TRPM3 (80036),1.1492037514958773e-05,7
SDK2 (54549),1.1490394835223461e-05,7
VAMP3 (9341),1.1362243317324114e-05,7
ARHGEF1 (9138),1.1280879498082393e-05,7
ASNS (440),1.1066890971878214e-05,7
PHKA2 (5256),1.1031934794858103e-05,7
MRI1 (84245),1.0781781499739568e-05,7
SKAP2 (8935),1.0775353752875017e-05,7
PDZD4 (57595),1.0754569414261198e-05,7
PDK2 (5164),1.0631071083349493e-05,7
KMT2C (58508),1.0590532741262529e-05,7
PTPRN (5798),1.0489715488999764e-05,7
FKBP6 (8468),1.0486385834044584e-05,7
OPRK1 (4986),1.0457373689570302e-05,7
NUFIP1 (26747),1.0273743909022947e-05,7
JADE1 (79960),1.0147634591859736e-05,7
ACAP1 (9744),9.758826154488244e-06,7
COL16A1 (1307),9.610176432196152e-06,7
CDH1 (999),9.454289550107477e-06,7
POLR1A (25885),9.451199387938221e-06,7
BCAP29 (55973),9.370749789166444e-06,7
GPATCH2L (55668),9.243656930306583e-06,7
PRSS3 (5646),9.238806896823086e-06,7
MCOLN3 (55283),9.142476457018092e-06,7
PIK3C2A (5286),9.080919710683252e-06,7
POLB (5423),8.936561729668664e-06,7
RALA (5898),8.934100278024011e-06,7
ZNF76 (7629),8.89638060373305e-06,7
P2RY10 (27334),8.872234424011413e-06,7
RBM41 (55285),8.871193316934735e-06,7
RAP1GAP (5909),8.82749769031622e-06,7
CD84 (8832),8.759071649029151e-06,7
EDEM2 (55741),8.709180185679061e-06,7
UBE3C (9690),8.536727169434953e-06,7
ITIH1 (3697),8.490516364437221e-06,7
LPCAT2 (54947),8.353582816216396e-06,7
KCNAB2 (8514),8.154461133537793e-06,7
PDE4A (5141),8.003803668435596e-06,7
SNX11 (29916),7.988897688721132e-06,7
ATP2B3 (492),7.862926540530404e-06,7
GNAO1 (2775),7.775129909054935e-06,7
PRKCH (5583),7.77479638176481e-06,7
SNRNP40 (9410),7.654623829590522e-06,7
RNF4 (6047),7.640783486836267e-06,7
TSPAN32 (10077),7.595438139649605e-06,7
ADRB1 (153),7.515967509761722e-06,7
CUL1 (8454),7.508582588748769e-06,7
CFTR (1080),7.504383773408141e-06,7
AGPS (8540),7.492495812538077e-06,7
INPP5A (3632),7.4045427344651535e-06,7
ROPN1 (54763),7.353530184335489e-06,7
TACC3 (10460),7.290240079571797e-06,7
AHRR (57491),7.2317821459391485e-06,7
ALPK1 (80216),7.180386811270363e-06,7
ABCB5 (340273),7.157651497552302e-06,7
GOLGA3 (2802),7.119470719723692e-06,7
MAPRE3 (22924),7.110102243968988e-06,7
AP3M2 (10947),7.09669046217006e-06,7
CYLD (1540),7.049539113475022e-06,7
ELOVL5 (60481),6.996558932494737e-06,7
L2HGDH (79944),6.9156366108463764e-06,7
SEC31B (25956),6.910708390252058e-06,7
TNC (3371),6.891646422767168e-06,7
TSPAN6 (7105),6.8907658497255306e-06,7
RASSF1 (11186),6.829397140677425e-06,7
CDHR2 (54825),6.8220239527255165e-06,7
CFH (3075),6.738172902443974e-06,7
SLC6A7 (6534),6.638469889484862e-06,7
P4HA2 (8974),6.591429852162359e-06,7
SNAPC1 (6617),6.582076233227424e-06,7
TBC1D25 (4943),6.351028418780265e-06,7
RRP12 (23223),6.340293147792484e-06,7
GABARAPL2 (11345),6.196024065482893e-06,7
TIMP2 (7077),6.190328668164844e-06,7
ARHGAP33 (115703),6.1884752408076596e-06,7
BCAT1 (586),6.176100926888509e-06,7
CAPN1 (823),6.08861131421722e-06,7
GNA11 (2767),5.971225748434704e-06,7
MCM6 (4175),5.9667872386140615e-06,7
SIRT4 (23409),5.927894077782891e-06,7
AP2S1 (1175),5.924643657153786e-06,7
ADCYAP1R1 (117),5.869712159086278e-06,7
SRI (6717),5.842399293678548e-06,7
USP2 (9099),5.781529531300136e-06,7
BARX2 (8538),5.692905744209256e-06,7
HMG20B (10362),5.653391250996928e-06,7
NOP58 (51602),5.638539455037342e-06,7
BAIAP2L1 (55971),5.548033571043945e-06,7
GCLM (2730),5.435402038217437e-06,7
IGSF9B (22997),5.4322994184646855e-06,7
ARHGAP15 (55843),5.3103389685915014e-06,7
SNAP91 (9892),5.309502794432669e-06,7
HERPUD1 (9709),5.215431600824003e-06,7
EIPR1 (7260),5.194861895189186e-06,7
MKNK1 (8569),5.18651843392839e-06,7
SLC6A13 (6540),5.115865466996907e-06,7
ADAMTS2 (9509),5.1087909788237906e-06,7
CRYBG3 (131544),5.079984982102646e-06,7
LAMC2 (3918),5.0440693869314155e-06,7
PRDM11 (56981),5.025573336092423e-06,7
RARB (5915),5.02369740884349e-06,7
YPEL3 (83719),4.989438464065836e-06,7
PITPNM3 (83394),4.97277778954096e-06,7
ZNF275 (10838),4.959882181369862e-06,7
ATP6AP1 (537),4.847284023514387e-06,7
ARSD (414),4.791625526781147e-06,7
MPP4 (58538),4.705712137547854e-06,7
SMPX (23676),4.638502209063256e-06,7
TNRC6C (57690),4.592482198055389e-06,7
CYP24A1 (1591),4.588708577358814e-06,7
C3orf18 (51161),4.550200224224681e-06,7
SLC27A5 (10998),4.549062128597193e-06,7
MGST2 (4258),4.456463787595382e-06,7
POLDIP2 (26073),4.407906769720973e-06,7
BRAP (8315),4.400183468322024e-06,7
CHI3L2 (1117),4.394674912513559e-06,7
PFKP (5214),4.364308509570881e-06,7
TFPI (7035),4.345146322398972e-06,7
SOAT1 (6646),4.267986174346503e-06,7
SULT2B1 (6820),4.2400868591967735e-06,7
ACAT1 (38),4.235071648056798e-06,7
WNT16 (51384),4.170345770988671e-06,7
NSF (4905),4.127923411939849e-06,7
PNPLA4 (8228),4.120591652515477e-06,7
RUNX1T1 (862),4.0843944110513916e-06,7
ICA1 (3382),4.080253032156882e-06,7
RORA (6095),4.07655911836674e-06,7
CD4 (920),3.969069567756928e-06,7
PRICKLE3 (4007),3.9379866661075545e-06,7
CNTN1 (1272),3.899018839319735e-06,7
SLCO1A2 (6579),3.845504564743524e-06,7
MYH7B (57644),3.831847613698552e-06,7
AK6 (102157402),3.825182556018304e-06,7
WNT11 (7481),3.7940095496252753e-06,7
PTPN18 (26469),3.74451233260326e-06,7
NCKAP1 (10787),3.6222032469992684e-06,7
PLA2G10 (8399),3.6181681516437155e-06,7
MAMLD1 (10046),3.583332896987186e-06,7
FAT2 (2196),3.5752736015881028e-06,7
TNS1 (7145),3.575231612624847e-06,7
IPCEF1 (26034),3.4890276003400157e-06,7
SCAMP1 (9522),3.4699622437502825e-06,7
STAG3 (10734),3.457319208034699e-06,7
ABCB1 (5243),3.4555988860172367e-06,7
ZFY (7544),3.4433143256599533e-06,7
FYB1 (2533),3.424538379750856e-06,7
PUM2 (23369),3.4094383804803395e-06,7
NR1H4 (9971),3.401184218084871e-06,7
VTA1 (51534),3.394240705784248e-06,7
CD38 (952),3.3499849939394106e-06,7
RNF14 (9604),3.3402540291485967e-06,7
CNTLN (54875),3.3206378235564465e-06,7
FXYD3 (5349),3.297858365858606e-06,7
WDFY1 (57590),3.2960823153692932e-06,7
STRAP (11171),3.2551984395820282e-06,7
VCL (7414),3.2414381337761263e-06,7
DCX (1641),3.2410348846993764e-06,7
SCTR (6344),3.196632330795063e-06,7
UBE2A (7319),3.1943674219043997e-06,7
RELT (84957),3.1386888961624767e-06,7
GOPC (57120),3.1159464514440335e-06,7
PDRG1 (81572),3.1155544055082227e-06,7
HOXA11 (3207),3.072208677357324e-06,7
PHF20 (51230),3.003056234573983e-06,7
DLL3 (10683),2.954356345593862e-06,7
RFC1 (5981),2.9115274097792375e-06,7
MMP2 (4313),2.8817837716280662e-06,7
CALCR (799),2.8536766306930432e-06,7
DDX18 (8886),2.833058043625061e-06,7
PARP12 (64761),2.82752079716734e-06,7
TRAM1 (23471),2.7949310882988945e-06,7
TFAP2C (7022),2.6768742720206778e-06,7
NUCB2 (4925),2.638380400200987e-06,7
PTGER3 (5733),2.634996644475073e-06,7
EDN1 (1906),2.6183215209244705e-06,7
YIPF1 (54432),2.602602776563237e-06,7
CP (1356),2.5838830796933728e-06,7
LDAF1 (57146),2.5721634818704874e-06,7
CLXN (79645),2.5696555323236803e-06,7
APBB1IP (54518),2.5656955005032503e-06,7
FAM76B (143684),2.5596877648904407e-06,7
SLC15A1 (6564),2.517994931849822e-06,7
ARSF (416),2.5040322491834695e-06,7
MCF2L2 (23101),2.445263205301839e-06,7
KLF6 (1316),2.40894112771961e-06,7
DSG2 (1829),2.398688556298205e-06,7
TRIO (7204),2.3978566767700757e-06,7
BAZ1B (9031),2.3810427961948353e-06,7
BLVRB (645),2.3506891288182306e-06,7
PHF21B (112885),2.3373607057642146e-06,7
TNFRSF9 (3604),2.333991040939619e-06,7
BRD9 (65980),2.333634225268568e-06,7
NME8 (51314),2.311696402768733e-06,7
AASS (10157),2.2988606940478663e-06,7
LTBP1 (4052),2.284938667270385e-06,7
SMOX (54498),2.2431948099350974e-06,7
SMARCE1 (6605),2.1967629557755026e-06,7
EDC4 (23644),2.195595563241746e-06,7
CHMP5 (51510),2.1806630559751654e-06,7
ME1 (4199),2.1565968255033883e-06,7
TBX21 (30009),2.1177278995988715e-06,7
PGM1 (5236),2.107674639115584e-06,7
NOS2 (4843),2.042423490542976e-06,7
SREBF1 (6720),2.0258048400124157e-06,7
GUCY1B1 (2983),2.022913828252584e-06,7
ST3GAL1 (6482),2.0152086183559727e-06,7
PKP1 (5317),1.99660411854231e-06,7
FKBP7 (51661),1.9914397885043366e-06,7
TUBG2 (27175),1.9908908457140496e-06,7
OSBPL8 (114882),1.974579885317423e-06,7
PTPRH (5794),1.9683796314144735e-06,7
SLC4A11 (83959),1.96820099713783e-06,7
EPN2 (22905),1.961547771929546e-06,7
WIPI1 (55062),1.9462373332816705e-06,7
FERRY3 (57102),1.9261699225220982e-06,7
BCL3 (602),1.9099299603654727e-06,7
ZNF343 (79175),1.8748671983299935e-06,7
RHOBTB1 (9886),1.861179807859396e-06,7
GAS7 (8522),1.84852105319434e-06,7
CACNA2D2 (9254),1.8480673953274853e-06,7
FRY (10129),1.8132494351947447e-06,7
SLC4A8 (9498),1.8075005334926803e-06,7
TYMP (1890),1.8045523189079764e-06,7
RAD52 (5893),1.7915192974641636e-06,7
RAB27B (5874),1.7736826761865617e-06,7
MRPS24 (64951),1.7616250239105215e-06,7
RGS11 (8786),1.7536247308945601e-06,7
TIGAR (57103),1.7441596053407593e-06,7
FOXN3 (1112),1.7368743991164353e-06,7
MYOC (4653),1.7279475122263083e-06,7
PTPN4 (5775),1.7256753128208243e-06,7
NRXN3 (9369),1.7231533479636416e-06,7
PGLYRP1 (8993),1.6852381831540324e-06,7
UIMC1 (51720),1.6678060821488199e-06,7
POLR2B (5431),1.6483458284858034e-06,7
ELN (2006),1.6120040184779853e-06,7
CHFR (55743),1.6108603825012857e-06,7
GOLGA5 (9950),1.6037111396751745e-06,7
PLEKHH1 (57475),1.5876039069854822e-06,7
MMP25 (64386),1.5834682048338218e-06,7
TUBA3D (113457),1.5615979219902787e-06,7
MBTD1 (54799),1.5598780103682276e-06,7
CD74 (972),1.5556290952454074e-06,7
FGF20 (26281),1.5545959963071646e-06,7
SEMA3C (10512),1.5427153369409435e-06,7
ZNF195 (7748),1.5310315800260378e-06,7
TFB1M (51106),1.5239258250873629e-06,7
CD79B (974),1.5152909430294033e-06,7
NFATC3 (4775),1.5003874009687555e-06,7
CDK17 (5128),1.4605257311860284e-06,7
MTFR1 (9650),1.4431661094921583e-06,7
LMCD1 (29995),1.4421853182495387e-06,7
PSMC4 (5704),1.4329161157302464e-06,7
SLC44A1 (23446),1.4242268116464293e-06,7
CAPG (822),1.4223830816889546e-06,7
CDC27 (996),1.40626992013698e-06,7
FSTL4 (23105),1.403815266264761e-06,7
OTUB2 (78990),1.395971488369952e-06,7
TRAF1 (7185),1.3884883165388293e-06,7
TTC38 (55020),1.3866292303567187e-06,7
ARAF (369),1.380542907418863e-06,7
SMAP2 (64744),1.368044225251181e-06,7
PTHLH (5744),1.3553818148311929e-06,7
GNB1 (2782),1.3495266083301276e-06,7
STAB1 (23166),1.343846864580313e-06,7
CPB2 (1361),1.3417179667962406e-06,7
NUAK1 (9891),1.3263357186395396e-06,7
RAB11FIP3 (9727),1.3179402552228628e-06,7
MSMO1 (6307),1.3081783300885162e-06,7
PKP2 (5318),1.2626965507101096e-06,7
FRMPD1 (22844),1.260715503453591e-06,7
SLC6A15 (55117),1.2604841949123558e-06,7
ITCH (83737),1.227343247274755e-06,7
MPHOSPH9 (10198),1.2170876974272393e-06,7
SLC1A3 (6507),1.2105577928249522e-06,7
SLC39A9 (55334),1.2064477852419556e-06,7
DPP8 (54878),1.1936281448948347e-06,7
DPEP1 (1800),1.1903424217892525e-06,7
NOX3 (50508),1.1883622946302575e-06,7
PGR (5241),1.1882907249155932e-06,7
REST (5978),1.1813523650183852e-06,7
SPATA20 (64847),1.1607889123161538e-06,7
IDS (3423),1.14875204399393e-06,7
ADD2 (119),1.1331217468544361e-06,7
ATP9A (10079),1.1258065151557343e-06,7
ADAM11 (4185),1.1193612736291458e-06,7
ALX4 (60529),1.1172712258491313e-06,7
CYBRD1 (79901),1.1016392746904516e-06,7
ZFP64 (55734),1.0938978200999238e-06,7
CTPS2 (56474),1.089502722985373e-06,7
P2RX5 (5026),1.0709388556773619e-06,7
FSCN1 (6624),1.0680503320819954e-06,7
RIPOR1 (79567),1.0444043414680519e-06,7
NRDC (4898),1.0121257931011833e-06,7
ULK2 (9706),1.0075438735666431e-06,7
TBXA2R (6915),1.00079801459347e-06,7
ATP1A2 (477),1.0002907733854058e-06,7
ITGAL (3683),9.993057037557577e-07,7
