feature,mean_abs_shap,fold
CIMIP6 (129852),0.0,2
GPR150 (285601),0.0,2
TSPYL6 (388951),0.0,2
LRRC75B (388886),0.0,2
DMAP1 (55929),0.0,2
ADAMTSL1 (92949),0.0,2
CALHM5 (254228),0.0,2
IMPDH2 (3615),0.0,2
ALS2CL (259173),0.0,2
MLF1 (4291),0.0,2
SVBP (374969),0.0,2
ZNF518A (9849),0.0,2
C2orf69 (205327),0.0,2
SRRM3 (222183),0.0,2
DNAJC28 (54943),0.0,2
MAGEB10 (139422),0.0,2
SUMO4 (387082),0.0,2
CRACR2B (283229),0.0,2
DEFB114 (245928),0.0,2
THAP5 (168451),0.0,2
CD163L1 (283316),0.0,2
ZNF620 (253639),0.0,2
AGTRAP (57085),0.0,2
TEX44 (165100),0.0,2
MBOAT4 (619373),0.0,2
PNPLA2 (57104),0.0,2
IL17RA (23765),0.0,2
ACAD9 (28976),0.0,2
OR4F4 (26682),0.0,2
NAALADL2 (254827),0.0,2
CD151 (977),0.0,2
POLR2L (5441),0.0,2
FAM20C (56975),0.0,2
NECTIN3 (25945),0.0,2
SLC35G5 (83650),0.0,2
ANXA2R (389289),0.0,2
TMEM94 (9772),0.0,2
FLII (2314),0.0,2
SOX12 (6666),0.0,2
HNRNPA0 (10949),0.0,2
YIPF7 (285525),0.0,2
MYOZ1 (58529),0.0,2
TMEM78 (677790),0.0,2
KCNJ10 (3766),0.0,2
CHID1 (66005),0.0,2
NDUFAF3 (25915),0.0,2
GRAMD1C (54762),0.0,2
CD28 (940),0.0,2
CALML5 (51806),0.0,2
FAM220A (84792),0.0,2
CCDC185 (164127),0.0,2
HTR1A (3350),0.0,2
ZNF223 (7766),0.0,2
PLEKHM3 (389072),0.0,2
ZFAND2A (90637),0.0,2
CALML3 (810),0.0,2
GEN1 (348654),0.0,2
OR2D3 (120775),0.0,2
SHISA3 (152573),0.0,2
KCNG2 (26251),0.0,2
ZNF354B (117608),0.0,2
TMEM11 (8834),0.0,2
AQP11 (282679),0.0,2
DNAJC22 (79962),0.0,2
NEUROG2 (63973),0.0,2
CEP295NL (100653515),0.0,2
BEND3 (57673),0.0,2
NT5DC1 (221294),0.0,2
GLDC (2731),0.0,2
COX14 (84987),0.0,2
MCMDC2 (157777),0.0,2
TUBAL3 (79861),0.0,2
P4HTM (54681),0.0,2
UCN3 (114131),0.0,2
DTX3 (196403),0.0,2
KLHL11 (55175),0.0,2
AMBN (258),0.0,2
CTXN1 (404217),0.0,2
SLC25A20 (788),0.0,2
CA8 (767),0.0,2
TMPRSS9 (360200),0.0,2
SPAG11A (653423),0.0,2
STAP2 (55620),0.0,2
NDUFV2 (4729),0.0,2
ZNF366 (167465),0.0,2
SPINK6 (404203),0.0,2
AMER3 (205147),0.0,2
ZNF518B (85460),0.0,2
ZNF114 (163071),0.0,2
DALRD3 (55152),0.0,2
PPP1R42 (286187),0.0,2
TNP2 (7142),0.0,2
GOLGA8Q (727909),0.0,2
DDX10 (1662),0.0,2
PDE4DIP (9659),0.0,2
BOLA1 (51027),0.0,2
TSSK6 (83983),0.0,2
HTR3C (170572),0.0,2
LCORL (254251),0.0,2
PARD6G (84552),0.0,2
ZNF454 (285676),0.0,2
SH2B1 (25970),0.0,2
ZC3H12D (340152),0.0,2
VN1R1 (57191),0.0,2
POGLUT3 (143888),0.0,2
PLEC (5339),0.0,2
SH2D4B (387694),0.0,2
RNF212 (285498),0.0,2
PRSS36 (146547),0.0,2
ZNF543 (125919),0.0,2
TMEM151B (441151),0.0,2
GALNT11 (63917),0.0,2
SLITRK1 (114798),0.0,2
WDR6 (11180),0.0,2
PRM3 (58531),0.0,2
MRGPRX1 (259249),0.0,2
RAB8A (4218),0.0,2
USP47 (55031),0.0,2
BDH2 (56898),0.0,2
PLXNB1 (5364),0.0,2
FBXW12 (285231),0.0,2
ZNF589 (51385),0.0,2
CAMP (820),0.0,2
CDC25A (993),0.0,2
PGRMC2 (10424),0.0,2
SLC9B2 (133308),0.0,2
ATRIP (84126),0.0,2
SLC9B1 (150159),0.0,2
EMCN (51705),0.0,2
H2AZ1 (3015),0.0,2
DNAJB14 (79982),0.0,2
METAP1 (23173),0.0,2
SGMS2 (166929),0.0,2
CCDC51 (79714),0.0,2
SHISA5 (51246),0.0,2
FOLR2 (2350),0.0,2
CAMKV (79012),0.0,2
DUSP7 (1849),0.0,2
GRM2 (2912),0.0,2
TEX264 (51368),0.0,2
RAD54L2 (23132),0.0,2
MST1R (4486),0.0,2
MON1A (84315),0.0,2
ABHD18 (80167),0.0,2
SPRY1 (10252),0.0,2
MFSD8 (256471),0.0,2
HSPA4L (22824),0.0,2
RNF123 (63891),0.0,2
INTU (27152),0.0,2
APEH (327),0.0,2
BSN (8927),0.0,2
AIMP1 (9255),0.0,2
ZNF691 (51058),0.0,2
ERMAP (114625),0.0,2
RPL39L (116832),0.0,2
GNL3 (26354),0.0,2
SFMBT1 (51460),0.0,2
RFT1 (91869),0.0,2
PRKCD (5580),0.0,2
TKT (7086),0.0,2
BAP1 (8314),0.0,2
RFC4 (5984),0.0,2
C1orf50 (79078),0.0,2
RHO (6010),0.0,2
IFT122 (55764),0.0,2
HEYL (26508),0.0,2
SENP2 (59343),0.0,2
RPN1 (6184),0.0,2
TMEM41A (90407),0.0,2
PBRM1 (55193),0.0,2
UVSSA (57654),0.0,2
TASOR (23272),0.0,2
ARHGEF3 (50650),0.0,2
SLBP (7884),0.0,2
LRPAP1 (4043),0.0,2
ZDHHC19 (131540),0.0,2
SLC51A (200931),0.0,2
UBXN7 (26043),0.0,2
RNF168 (165918),0.0,2
PIGX (54965),0.0,2
MELTF (4241),0.0,2
OTOP1 (133060),0.0,2
S100P (6286),0.0,2
ABLIM2 (84448),0.0,2
EXO5 (64789),0.0,2
CLDN19 (149461),0.0,2
POC1A (25886),0.0,2
PPM1M (132160),0.0,2
ETNPPL (64850),0.0,2
ZNF474 (133923),0.0,2
SLC25A46 (91137),0.0,2
ADGRV1 (84059),0.0,2
RNF180 (285671),0.0,2
NIPBL (25836),0.0,2
RANBP3L (202151),0.0,2
LMBRD2 (92255),0.0,2
NDUFAF2 (91942),0.0,2
TMEM184C (55751),0.0,2
ELOVL7 (79993),0.0,2
TMEM161B (153396),0.0,2
EDIL3 (10085),0.0,2
SLC45A2 (51151),0.0,2
MOCS2 (4338),0.0,2
ITGA2 (3673),0.0,2
STARD4 (134429),0.0,2
PGGT1B (5229),0.0,2
F2RL2 (2151),0.0,2
CCDC112 (153733),0.0,2
ANKRD33B (651746),0.0,2
CMBL (134147),0.0,2
C5orf63 (401207),0.0,2
PRRC1 (133619),0.0,2
F2RL1 (2150),0.0,2
AGGF1 (55109),0.0,2
WDR41 (55255),0.0,2
PRDM9 (56979),0.0,2
NDUFS4 (4724),0.0,2
SCGB3A2 (117156),0.0,2
SPINK1 (6690),0.0,2
HTR4 (3360),0.0,2
ESM1 (11082),0.0,2
PRMT9 (90826),0.0,2
LSM6 (11157),0.0,2
WDR82 (80335),0.0,2
HAND2 (9464),0.0,2
GUCY1A1 (2982),0.0,2
MAP9 (79884),0.0,2
ADAD1 (132612),0.0,2
SMIM43 (132332),0.0,2
ANXA5 (308),0.0,2
MAD2L1 (4085),0.0,2
SCRG1 (11341),0.0,2
OTUD4 (54726),0.0,2
SAP30 (8819),0.0,2
HMGB2 (3148),0.0,2
NDST3 (9348),0.0,2
PRSS12 (8492),0.0,2
ARLN (401152),0.0,2
PITX2 (5308),0.0,2
FBXO8 (26269),0.0,2
CEP44 (80817),0.0,2
HPGD (3248),0.0,2
ASB5 (140458),0.0,2
SPMIP2 (152940),0.0,2
TMEM144 (55314),0.0,2
GASK1B (51313),0.0,2
NPY1R (4886),0.0,2
NPY5R (4889),0.0,2
NAA15 (80155),0.0,2
IL15 (3600),0.0,2
FHIP1A (729830),0.0,2
ARFIP1 (27236),0.0,2
ICE1 (23379),0.0,2
HHIP (64399),0.0,2
ANAPC10 (10393),0.0,2
ABCE1 (6059),0.0,2
LIPH (200879),0.0,2
CAMK2N2 (94032),0.0,2
CFAP100 (348807),0.0,2
CCDC191 (57577),0.0,2
PTPN13 (5783),0.0,2
COX18 (285521),0.0,2
WDFY3 (23001),0.0,2
CDS1 (1040),0.0,2
NKX6-1 (4825),0.0,2
CADPS (8618),0.0,2
SPICE1 (152185),0.0,2
ICA1L (130026),0.0,2
RMP64 (25871),0.0,2
GTPBP8 (29083),0.0,2
CD200R1 (131450),0.0,2
PPP4R2 (151987),0.0,2
RYBP (23429),0.0,2
ICOS (29851),0.0,2
SYNPR (132204),0.0,2
ALB (213),0.0,2
C3orf49 (132200),0.0,2
C4orf36 (132989),0.0,2
THOC7 (80145),0.0,2
ATXN7 (6314),0.0,2
PSMD6 (9861),0.0,2
PRICKLE2 (166336),0.0,2
ADAMTS9 (56999),0.0,2
PPM1K (152926),0.0,2
ERICH6 (131831),0.0,2
CLRN1 (7401),0.0,2
GMPS (8833),0.0,2
TIPARP (25976),0.0,2
CCNL1 (57018),0.0,2
PTX3 (5806),0.0,2
HESX1 (8820),0.0,2
CTLA4 (1493),0.0,2
PPM1L (151742),0.0,2
SLMAP (7871),0.0,2
FCRL4 (83417),0.0,2
DPPA2 (151871),0.0,2
CHCHD4 (131474),0.0,2
STT3B (201595),0.0,2
GLB1L (79411),0.0,2
FBLN2 (2199),0.0,2
TRAT1 (50852),0.0,2
HDAC11 (79885),0.0,2
FABP1 (2168),0.0,2
ANKZF1 (55139),0.0,2
RETNLB (84666),0.0,2
TGFBR2 (7048),0.0,2
AZI2 (64343),0.0,2
CWC22 (57703),0.0,2
EOMES (8320),0.0,2
NFASC (23114),0.0,2
FCRL1 (115350),0.0,2
SGO2 (151246),0.0,2
SERPINI1 (5274),0.0,2
CLASP2 (23122),0.0,2
SUCLG1 (8802),0.0,2
NUAK2 (81788),0.0,2
SPTA1 (6708),0.0,2
PRKCI (5584),0.0,2
MNDA (4332),0.0,2
PYHIN1 (149628),0.0,2
IFI16 (3428),0.0,2
AIM2 (9447),0.0,2
EFHB (151651),0.0,2
EIF5A2 (56648),0.0,2
SLC2A2 (6514),0.0,2
RPL22L1 (200916),0.0,2
DCLK3 (85443),0.0,2
RPL9 (6133),0.0,2
KLF15 (28999),0.0,2
ZDHHC3 (51304),0.0,2
CCR1 (1230),0.0,2
FYCO1 (79443),0.0,2
LZTFL1 (54585),0.0,2
SLC6A20 (54716),0.0,2
CLEC3B (7123),0.0,2
CDCP1 (64866),0.0,2
WDR43 (23160),0.0,2
UCN (7349),0.0,2
TGM4 (7047),0.0,2
KIF15 (56992),0.0,2
KIAA1143 (57456),0.0,2
SPDYA (245711),0.0,2
PLB1 (151056),0.0,2
SLC4A1AP (22950),0.0,2
RTP3 (83597),0.0,2
LRRC2 (79442),0.0,2
ELP6 (54859),0.0,2
FBXO40 (51725),0.0,2
DTX3L (151636),0.0,2
ZNF148 (7707),0.0,2
NMNAT3 (349565),0.0,2
SMIM12 (113444),0.0,2
ZMYM6 (9204),0.0,2
TPRA1 (131601),0.0,2
YEATS2 (55689),0.0,2
GRIK3 (2899),0.0,2
ZC3H12A (80149),0.0,2
MEAF6 (64769),0.0,2
SNIP1 (79753),0.0,2
DNALI1 (7802),0.0,2
POLR2H (5437),0.0,2
ZNF513 (130557),0.0,2
DNAJC5G (285126),0.0,2
SMIM14 (201895),0.0,2
IL17RC (84818),0.0,2
MTMR14 (64419),0.0,2
U2SURP (23350),0.0,2
PCOLCE2 (26577),0.0,2
FANCD2OS (115795),0.0,2
PRRT3 (285368),0.0,2
CRELD1 (78987),0.0,2
IL17RE (132014),0.0,2
TCF23 (150921),0.0,2
APBB2 (323),0.0,2
RBM47 (54502),0.0,2
CFAP20DC (200844),0.0,2
DNASE1L3 (1776),0.0,2
ABHD6 (57406),0.0,2
RPP14 (11102),0.0,2
TTC14 (151613),0.0,2
CXCL3 (2921),0.0,2
CXCL5 (6374),0.0,2
PPBP (5473),0.0,2
PF4 (5196),0.0,2
MTHFD2L (441024),0.0,2
CXCL1 (2919),0.0,2
RCHY1 (25898),0.0,2
PLSCR2 (57047),0.0,2
CCDC158 (339965),0.0,2
CPA3 (1359),0.0,2
GYG1 (2992),0.0,2
HPS3 (84343),0.0,2
TM4SF18 (116441),0.0,2
TOPBP1 (11073),0.0,2
RYK (6259),0.0,2
SNRK (54861),0.0,2
GRPEL2 (134266),0.0,2
CDC20B (166979),0.0,2
ARSK (153642),0.0,2
CCDC171 (203238),0.0,2
NFIL3 (4783),0.0,2
ABCA1 (19),0.0,2
NIPSNAP3B (55335),0.0,2
SYK (6850),0.0,2
DIRAS2 (54769),0.0,2
UBAP1 (51271),0.0,2
PSIP1 (11168),0.0,2
WASHC5 (9897),0.0,2
TMEM65 (157378),0.0,2
NUDT2 (318),0.0,2
MYORG (57462),0.0,2
SNAPC3 (6619),0.0,2
SPMIP6 (84688),0.0,2
FAM219A (203259),0.0,2
LETM2 (137994),0.0,2
METTL2B (55798),0.0,2
PRKACG (5568),0.0,2
FXN (2395),0.0,2
ZMAT4 (79698),0.0,2
NKX6-3 (157848),0.0,2
TMEM71 (137835),0.0,2
MAMDC2 (256691),0.0,2
PRSS37 (136242),0.0,2
CPA6 (57094),0.0,2
C8orf34 (116328),0.0,2
TMC1 (117531),0.0,2
ALDH1A1 (216),0.0,2
KDM1B (221656),0.0,2
HGSNAT (138050),0.0,2
RASEF (158158),0.0,2
GKAP1 (80318),0.0,2
RPP25L (138716),0.0,2
TMEM67 (91147),0.0,2
QNG1 (84267),0.0,2
CDK5 (1020),0.0,2
GBX1 (2636),0.0,2
FMC1 (154791),0.0,2
TMUB1 (83590),0.0,2
FASTK (10922),0.0,2
SLC7A13 (157724),0.0,2
SLC4A2 (6522),0.0,2
INTS1 (26173),0.0,2
PDP1 (54704),0.0,2
CA3 (761),0.0,2
MICALL2 (79778),0.0,2
SPAG11B (10407),0.0,2
NOS3 (4846),0.0,2
TMEM184A (202915),0.0,2
UNCX (340260),0.0,2
PHAX (51808),0.0,2
ALDH7A1 (501),0.0,2
FOXK1 (221937),0.0,2
COX6C (1345),0.0,2
OSR2 (116039),0.0,2
YWHAZ (7534),0.0,2
BAALC (79870),0.0,2
FZD6 (8323),0.0,2
CTHRC1 (115908),0.0,2
SLC25A32 (81034),0.0,2
DCAF13 (25879),0.0,2
DCSTAMP (81501),0.0,2
TP53INP1 (94241),0.0,2
INTS8 (55656),0.0,2
VIRMA (25962),0.0,2
FREM1 (158326),0.0,2
GEM (2669),0.0,2
KIF27 (55582),0.0,2
HNRNPK (3190),0.0,2
GPR146 (115330),0.0,2
MELK (9833),0.0,2
HECTD2 (143279),0.0,2
DEUP1 (159989),0.0,2
FAT3 (120114),0.0,2
ARHGAP12 (94134),0.0,2
OTUD1 (220213),0.0,2
ARMC3 (219681),0.0,2
SLITRK5 (26050),0.0,2
AQP7 (364),0.0,2
BRWD3 (254065),0.0,2
STOML2 (30968),0.0,2
PIGO (84720),0.0,2
VCP (7415),0.0,2
TRMT10B (158234),0.0,2
AQP3 (360),0.0,2
SLC7A3 (84889),0.0,2
FBXO33 (254170),0.0,2
INTS6L (203522),0.0,2
GPR101 (83550),0.0,2
CLDN2 (9075),0.0,2
LRFN5 (145581),0.0,2
LRRC18 (474354),0.0,2
SPTSSA (171546),0.0,2
WRN (7486),0.0,2
MARCHF8 (220972),0.0,2
TSHR (7253),0.0,2
CFL2 (1073),0.0,2
SUGT1 (10910),0.0,2
GTF2A1 (2957),0.0,2
ZCCHC24 (219654),0.0,2
PGM2L1 (283209),0.0,2
PHYHIPL (84457),0.0,2
NOL6 (65083),0.0,2
NDUFB6 (4712),0.0,2
SSMEM1 (136263),0.0,2
CFAP47 (286464),0.0,2
CXorf58 (254158),0.0,2
SHOC1 (158401),0.0,2
MID1IP1 (58526),0.0,2
METTL27 (155368),0.0,2
DYNLT3 (6990),0.0,2
CYBB (1536),0.0,2
ZHX1 (11244),0.0,2
HDX (139324),0.0,2
PGAP4 (84302),0.0,2
FBP1 (2203),0.0,2
ANKS6 (203286),0.0,2
LLCFC1 (135927),0.0,2
TRPV6 (55503),0.0,2
SVEP1 (79987),0.0,2
KIAA1958 (158405),0.0,2
PTCHD1 (139411),0.0,2
RNF183 (138065),0.0,2
ASB11 (140456),0.0,2
PCDH19 (57526),0.0,2
PIGA (5277),0.0,2
VEGFD (2277),0.0,2
OR1Q1 (158131),0.0,2
OR1K1 (392392),0.0,2
STRBP (55342),0.0,2
CLDN3 (1365),0.0,2
GAPVD1 (26130),0.0,2
CARD19 (84270),0.0,2
WNK2 (65268),0.0,2
ATP7A (538),0.0,2
ZNF367 (195828),0.0,2
NLGN4Y (22829),0.0,2
GPER1 (2852),0.0,2
TMEM74 (157753),0.0,2
RHOBTB3 (22836),0.0,2
FABP7 (2173),0.0,2
CREBRF (153222),0.0,2
TBXT (6862),0.0,2
CALHM4 (221301),0.0,2
CITED2 (10370),0.0,2
TXLNB (167838),0.0,2
TLX3 (30012),0.0,2
CGAS (115004),0.0,2
SEPTIN8 (23176),0.0,2
GRIK2 (2898),0.0,2
SLC35A1 (10559),0.0,2
GJB7 (375519),0.0,2
LEAP2 (116842),0.0,2
UQCRQ (27089),0.0,2
GDF9 (2661),0.0,2
DCBLD1 (285761),0.0,2
SFXN1 (94081),0.0,2
SAMD3 (154075),0.0,2
TMEM200A (114801),0.0,2
IL22RA2 (116379),0.0,2
DACT2 (168002),0.0,2
PDSS2 (57107),0.0,2
SPMIP7 (100130988),0.0,2
STXBP5 (134957),0.0,2
H2AC1 (221613),0.0,2
IL31RA (133396),0.0,2
ANKRD55 (79722),0.0,2
RAET1E (135250),0.0,2
PI16 (221476),0.0,2
TBX20 (57057),0.0,2
DAGLB (221955),0.0,2
MATCAP2 (23366),0.0,2
SHROOM1 (134549),0.0,2
CSF2 (1437),0.0,2
TRA2A (29896),0.0,2
PRIMPOL (201973),0.0,2
TMEM174 (134288),0.0,2
CFAP97 (57587),0.0,2
EGFLAM (133584),0.0,2
CMYA5 (202333),0.0,2
ERAP2 (64167),0.0,2
ERAP1 (51752),0.0,2
CASP3 (836),0.0,2
IL3 (3562),0.0,2
CAGE1 (285782),0.0,2
ENPP6 (133121),0.0,2
SERINC5 (256987),0.0,2
SPZ1 (84654),0.0,2
TIGD6 (81789),0.0,2
GPX8 (493869),0.0,2
CARTPT (9607),0.0,2
RICTOR (253260),0.0,2
TENT2 (167153),0.0,2
EBF1 (1879),0.0,2
ANKRA2 (57763),0.0,2
UBLCP1 (134510),0.0,2
FAM170A (340069),0.0,2
UTP15 (84135),0.0,2
TLR3 (7098),0.0,2
KLKB1 (3818),0.0,2
NSA2 (10412),0.0,2
GFM2 (84340),0.0,2
TERT (7015),0.0,2
SLC6A18 (348932),0.0,2
CCDC127 (133957),0.0,2
FOXQ1 (94234),0.0,2
ACSL6 (23305),0.0,2
STK17A (9263),0.0,2
GALNT10 (55568),0.0,2
OXR1 (55074),0.0,2
ADCY1 (107),0.0,2
RAD21 (5885),0.0,2
PEX2 (5828),0.0,2
HNF4G (3174),0.0,2
C7orf57 (136288),0.0,2
SUN3 (256979),0.0,2
C8orf48 (157773),0.0,2
DLC1 (10395),0.0,2
CHMP4C (92421),0.0,2
SOX17 (64321),0.0,2
CTSB (1508),0.0,2
SLC35G3 (146861),0.0,2
LMTK2 (22853),0.0,2
BRI3 (25798),0.0,2
PGAM2 (5224),0.0,2
SLC30A8 (169026),0.0,2
MED30 (90390),0.0,2
TNFRSF11B (4982),0.0,2
SBSPON (157869),0.0,2
PHKG1 (5260),0.0,2
EN2 (2020),0.0,2
KCNV1 (27012),0.0,2
CSMD3 (114788),0.0,2
SPIDR (23514),0.0,2
ORC5 (5001),0.0,2
DEFA5 (1670),0.0,2
DNAAF5 (54919),0.0,2
DEFA4 (1669),0.0,2
DEFA6 (1671),0.0,2
OSGIN2 (734),0.0,2
DEFB1 (1672),0.0,2
SUN1 (23353),0.0,2
SLC13A4 (26266),0.0,2
FNDC1 (84624),0.0,2
SAP30L (79685),0.0,2
SLU7 (10569),0.0,2
KCNK5 (8645),0.0,2
RELL2 (285613),0.0,2
BMPER (168667),0.0,2
CAMLG (819),0.0,2
PTTG1 (9232),0.0,2
RP9 (6100),0.0,2
GPR85 (54329),0.0,2
COL1A2 (1278),0.0,2
SAMTOR (154743),0.0,2
NEUROD6 (63974),0.0,2
COG5 (10466),0.0,2
MYOZ3 (91977),0.0,2
HCN1 (348980),0.0,2
RPS14 (6208),0.0,2
KIF6 (221458),0.0,2
ZNF12 (7559),0.0,2
SLC29A4 (222962),0.0,2
TEX47 (219557),0.0,2
STEAP1 (26872),0.0,2
CDCA7L (55536),0.0,2
SP8 (221833),0.0,2
MIOS (54468),0.0,2
ELAPOR2 (222223),0.0,2
USP49 (25862),0.0,2
SYTL3 (94120),0.0,2
IQUB (154865),0.0,2
HEY1 (23462),0.0,2
ZNF704 (619279),0.0,2
FABP5 (2171),0.0,2
SHH (6469),0.0,2
TAGAP (117289),0.0,2
CIP2A (57650),0.0,2
IHH (3549),0.0,2
CRYBA2 (1412),0.0,2
AQP5 (362),0.0,2
KRT84 (3890),0.0,2
RAVER1 (125950),0.0,2
TAMALIN (160622),0.0,2
LARP4 (113251),0.0,2
OR7G1 (125962),0.0,2
RACGAP1 (29127),0.0,2
FMNL3 (91010),0.0,2
LSM12 (124801),0.0,2
PLCD3 (113026),0.0,2
DBF4B (80174),0.0,2
FAM171A2 (284069),0.0,2
SHANK1 (50944),0.0,2
JOSD2 (126119),0.0,2
EMC10 (284361),0.0,2
KRT82 (3888),0.0,2
SYCE2 (256126),0.0,2
SPC24 (147841),0.0,2
IP6K3 (117283),0.0,2
LEMD2 (221496),0.0,2
ALOX15 (246),0.0,2
TREML1 (340205),0.0,2
ZNF653 (115950),0.0,2
MED11 (400569),0.0,2
CXCL16 (58191),0.0,2
SCIMP (388325),0.0,2
BCL6B (255877),0.0,2
ASGR2 (433),0.0,2
TNFSF13 (8741),0.0,2
SENP3 (26168),0.0,2
FGF11 (2256),0.0,2
EIF4A1 (1973),0.0,2
ASB16 (92591),0.0,2
NAGS (162417),0.0,2
CCDC42 (146849),0.0,2
LRRC56 (115399),0.0,2
SAP30BP (29115),0.0,2
FDXR (2232),0.0,2
GRIN2C (2905),0.0,2
IKZF3 (22806),0.0,2
PGAP3 (93210),0.0,2
PLXDC1 (57125),0.0,2
ZNF382 (84911),0.0,2
IZUMO2 (126123),0.0,2
COX7A1 (1346),0.0,2
THAP8 (199745),0.0,2
NPHS1 (4868),0.0,2
BDH1 (622),0.0,2
U2AF1L4 (199746),0.0,2
DMKN (93099),0.0,2
ACOX1 (51),0.0,2
PRPSAP1 (5635),0.0,2
CYGB (114757),0.0,2
SRSF2 (6427),0.0,2
ZNF577 (84765),0.0,2
TMEM143 (55260),0.0,2
KLHL10 (317719),0.0,2
KASH5 (147872),0.0,2
HCRT (3060),0.0,2
ALDH16A1 (126133),0.0,2
DCD (117159),0.0,2
ITGA5 (3678),0.0,2
SIGLEC11 (114132),0.0,2
ZNF385A (25946),0.0,2
SIGLEC16 (400709),0.0,2
MPP3 (4356),0.0,2
CD300LG (146894),0.0,2
RPL26 (6154),0.0,2
POLR3K (51728),0.0,2
PCYT1A (5130),0.0,2
PDZK1IP1 (10158),0.0,2
ZYG11B (79699),0.0,2
COA7 (65260),0.0,2
ELAVL4 (1996),0.0,2
BEND5 (79656),0.0,2
CMPK1 (51727),0.0,2
TAL1 (6886),0.0,2
CYP4A22 (284541),0.0,2
RPL29 (6159),0.0,2
FGF19 (9965),0.0,2
TPCN2 (219931),0.0,2
LRP5 (4041),0.0,2
RPS6KA4 (8986),0.0,2
ZFPL1 (7542),0.0,2
SYVN1 (84447),0.0,2
SLC1A7 (6512),0.0,2
CZIB (54987),0.0,2
MAGOH (4116),0.0,2
ACOT11 (26027),0.0,2
FAM151A (338094),0.0,2
PARS2 (25973),0.0,2
CIMAP2 (163747),0.0,2
BSND (7809),0.0,2
USP24 (23358),0.0,2
PLPP3 (8613),0.0,2
NOL9 (79707),0.0,2
PRKAA2 (5563),0.0,2
KLHL21 (9903),0.0,2
ZSWIM5 (57643),0.0,2
GMEB1 (10691),0.0,2
SLC45A1 (50651),0.0,2
SELENON (57190),0.0,2
ITIH3 (3699),0.0,2
SLC25A45 (283130),0.0,2
SNRNP25 (79622),0.0,2
HS3ST6 (64711),0.0,2
BICDL2 (146439),0.0,2
NTN3 (4917),0.0,2
AMDHD2 (51005),0.0,2
TBC1D24 (57465),0.0,2
CCNF (899),0.0,2
TEDC2 (80178),0.0,2
MEIOB (254528),0.0,2
STX5 (6811),0.0,2
SPSB3 (90864),0.0,2
SSTR5 (6755),0.0,2
CCDC78 (124093),0.0,2
JMJD8 (339123),0.0,2
WDR90 (197335),0.0,2
PRR35 (146325),0.0,2
PAQR4 (124222),0.0,2
FLYWCH2 (114984),0.0,2
ZG16B (124220),0.0,2
ZNF75A (7627),0.0,2
ADCY9 (115),0.0,2
SHANK2 (22941),0.0,2
CLPB (81570),0.0,2
NEU3 (10825),0.0,2
CYB561A3 (220002),0.0,2
SAXO4 (220004),0.0,2
ASRGL1 (80150),0.0,2
GNG3 (2785),0.0,2
UBXN1 (51035),0.0,2
LBHD1 (79081),0.0,2
TTC9C (283237),0.0,2
TAF6L (10629),0.0,2
NXF1 (10482),0.0,2
FBXO27 (126433),0.0,2
ABCF3 (55324),0.0,2
JAK1 (3716),0.0,2
RDH13 (112724),0.0,2
COX6B2 (125965),0.0,2
BRSK1 (84446),0.0,2
SPTBN4 (57731),0.0,2
PKN3 (29941),0.0,2
ZDHHC12 (84885),0.0,2
ZER1 (10444),0.0,2
SHKBP1 (92799),0.0,2
LCN1 (3933),0.0,2
ST6GALNAC6 (30815),0.0,2
TOR2A (27433),0.0,2
CFAP157 (286207),0.0,2
HIPK4 (147746),0.0,2
C19orf47 (126526),0.0,2
GPSM1 (26086),0.0,2
TMEM190 (147744),0.0,2
NLRP4 (147945),0.0,2
PLPP7 (84814),0.0,2
TAOK1 (57551),0.0,2
MED27 (9442),0.0,2
DEDD2 (162989),0.0,2
SIK3 (23387),0.0,2
MPZL3 (196264),0.0,2
JAML (120425),0.0,2
NEK8 (284086),0.0,2
TLCD1 (116238),0.0,2
PCSK7 (9159),0.0,2
SAFB (6294),0.0,2
CD3G (917),0.0,2
S100A1 (6271),0.0,2
CHTOP (26097),0.0,2
CXCR5 (643),0.0,2
ZNF714 (148206),0.0,2
PIERCE1 (138162),0.0,2
FLAD1 (80308),0.0,2
ICOSLG (23308),0.0,2
SLX9 (85395),0.0,2
ITGB2 (3689),0.0,2
LRRC3 (81543),0.0,2
ZNF66 (7617),0.0,2
CFAP410 (755),0.0,2
AIRE (326),0.0,2
GATD3 (8209),0.0,2
FCN2 (2220),0.0,2
GAB3 (139716),0.0,2
TRAPPC10 (7109),0.0,2
AGPAT3 (56894),0.0,2
RRP1 (8568),0.0,2
CSTB (1476),0.0,2
G6PD (2539),0.0,2
RALGDS (5900),0.0,2
FTCD (10841),0.0,2
SPATC1L (84221),0.0,2
LSS (4047),0.0,2
VAV2 (7410),0.0,2
MCM3AP (8888),0.0,2
C21orf58 (54058),0.0,2
PCNT (5116),0.0,2
DIP2A (23181),0.0,2
S100B (6285),0.0,2
PRMT2 (3275),0.0,2
CLDND2 (125875),0.0,2
ZNF208 (7757),0.0,2
ADAMTS13 (11093),0.0,2
CACFD1 (11094),0.0,2
SLC2A6 (11182),0.0,2
ZNF761 (388561),0.0,2
ZBTB7B (51043),0.0,2
SHC1 (6464),0.0,2
AP2M1 (1173),0.0,2
ZNF333 (84449),0.0,2
TEKTL1 (126402),0.0,2
ALKBH4 (54784),0.0,2
ORAI2 (80228),0.0,2
