feature,mean_abs_shap,fold
CYB5R4 (51167),2.690165610293077e-05,3
CST7 (8530),2.6656033914482967e-05,3
B4GALT1 (2683),2.6418832037566683e-05,3
TSPAN9 (10867),2.5830887503307124e-05,3
ARSD (414),2.582575360838383e-05,3
PITHD1 (57095),2.569648067376509e-05,3
BAIAP3 (8938),2.5109944790006073e-05,3
SEL1L3 (23231),2.487762885644165e-05,3
SERPINB3 (6317),2.4506299400622942e-05,3
CALCRL (10203),2.4209376182306772e-05,3
SMARCE1 (6605),2.368946506025047e-05,3
PALB2 (79728),2.3649094604420733e-05,3
RALA (5898),2.3633306769019206e-05,3
HMGB3 (3149),2.34811425403026e-05,3
EPB41L2 (2037),2.2798273248684117e-05,3
JKAMP (51528),2.277278014508586e-05,3
MCOLN1 (57192),2.2408038789553383e-05,3
RPS6KA2 (6196),2.2321360485057846e-05,3
SLC4A7 (9497),2.230911988937138e-05,3
CDHR2 (54825),2.1907049681840143e-05,3
CRLS1 (54675),2.185559919791702e-05,3
FTSJ1 (24140),2.1746589588196087e-05,3
RSF1 (51773),2.1464403505653752e-05,3
HFE (3077),2.1305750820154002e-05,3
ADCYAP1R1 (117),2.0933378204864664e-05,3
NTN1 (9423),2.0886657310750066e-05,3
FAT2 (2196),2.07751248664599e-05,3
XRCC1 (7515),2.0515953223687333e-05,3
ST3GAL6 (10402),2.0506894813889526e-05,3
SEMA3G (56920),2.046624197818191e-05,3
CHDH (55349),1.998922442356729e-05,3
BCAP29 (55973),1.993324013907971e-05,3
TTC39A (22996),1.991095479886257e-05,3
MPND (84954),1.9858071493889376e-05,3
LLGL2 (3993),1.9658016456677306e-05,3
ADGRF5 (221395),1.9632864961625827e-05,3
GLT8D1 (55830),1.955790104628666e-05,3
UBE2K (3093),1.9476275688006496e-05,3
LAMA3 (3909),1.9372069131881646e-05,3
DCN (1634),1.935128300360488e-05,3
SPAG4 (6676),1.9193629474506832e-05,3
P2RX7 (5027),1.9181635468220838e-05,3
THOC3 (84321),1.8864682562008468e-05,3
NR1H4 (9971),1.8590622267678957e-05,3
FAM234B (57613),1.8427013744274624e-05,3
CAMK2B (816),1.83116608419537e-05,3
ACP3 (55),1.8180465292574932e-05,3
ATG2B (55102),1.8068396876345543e-05,3
IGSF9B (22997),1.8067344669532398e-05,3
UFD1 (7353),1.7990543097333902e-05,3
FSTL4 (23105),1.7849432389263528e-05,3
ABCB5 (340273),1.7809681517168242e-05,3
HPF1 (54969),1.7768090252138282e-05,3
GNA11 (2767),1.7684583797993802e-05,3
CUL7 (9820),1.7570411244789253e-05,3
COL11A1 (1301),1.753589478636857e-05,3
CD9 (928),1.7526175276514732e-05,3
FNDC8 (54752),1.735360348532713e-05,3
ZFYVE26 (23503),1.709136664649571e-05,3
TSPOAP1 (9256),1.697362443499975e-05,3
DSG2 (1829),1.6825009762816927e-05,3
OSBPL5 (114879),1.681016250746476e-05,3
RRN3 (54700),1.6099095080182764e-05,3
TDRD3 (81550),1.5676472614263043e-05,3
CCAR1 (55749),1.5661096508981994e-05,3
CDC14B (8555),1.538077072690978e-05,3
EPDR1 (54749),1.5229381429950372e-05,3
NOTCH3 (4854),1.5167890913901062e-05,3
IL20RA (53832),1.5112684357946586e-05,3
CPXM1 (56265),1.4830282927579779e-05,3
ELAC2 (60528),1.4699021353957813e-05,3
PDZD4 (57595),1.4603657410331377e-05,3
USP2 (9099),1.4552212663429705e-05,3
GCLM (2730),1.4404165160402063e-05,3
PGR (5241),1.4396074553956695e-05,3
ST6GALNAC2 (10610),1.3888887885289757e-05,3
DKK3 (27122),1.3883146171923883e-05,3
GOLGA5 (9950),1.3850374981935508e-05,3
UTP18 (51096),1.3788322104236481e-05,3
GUCA2B (2981),1.3732182456209887e-05,3
WDFY1 (57590),1.3703651202354126e-05,3
CBLN4 (140689),1.3660331426898471e-05,3
MEF2A (4205),1.3633272056897053e-05,3
SLC4A11 (83959),1.3473754529418142e-05,3
ATP11A (23250),1.3445541520580634e-05,3
C5orf22 (55322),1.331274929332253e-05,3
CEACAM6 (4680),1.2933645945054238e-05,3
FGF20 (26281),1.2919683319413728e-05,3
CALCOCO1 (57658),1.2894418467979241e-05,3
GEMIN8 (54960),1.2871805502437538e-05,3
RASGRP2 (10235),1.2674061804974717e-05,3
COL16A1 (1307),1.2659672394244445e-05,3
MATK (4145),1.2626313329733216e-05,3
F11 (2160),1.2599324008478983e-05,3
TYR (7299),1.2557464510953607e-05,3
STRADB (55437),1.2408547247327302e-05,3
KCNQ1 (3784),1.2354873238567484e-05,3
MYLIP (29116),1.2261376119454524e-05,3
MYLK (4638),1.2136348869170879e-05,3
OAT (4942),1.2007799797545143e-05,3
MTMR2 (8898),1.1957157402010265e-05,3
EPN2 (22905),1.1949786562347016e-05,3
TFAP2C (7022),1.1899144517400663e-05,3
REXO1 (57455),1.1879313068136139e-05,3
OAS1 (4938),1.1851748185235914e-05,3
SLC25A40 (55972),1.1711150999981643e-05,3
MSH4 (4438),1.1691394832128276e-05,3
CLCA1 (1179),1.1675308709793449e-05,3
DNAH9 (1770),1.1620681294361047e-05,3
SCAMP1 (9522),1.1574782322225967e-05,3
ZBTB32 (27033),1.1505772049649384e-05,3
PICALM (8301),1.1497748751143611e-05,3
ARFGEF1 (10565),1.1413312460818298e-05,3
CCDC124 (115098),1.1390812278894667e-05,3
FOSL2 (2355),1.1141431334299562e-05,3
TLE2 (7089),1.0903204712180173e-05,3
CADPS2 (93664),1.0890791290353219e-05,3
GSK3B (2932),1.0750345217703159e-05,3
VCL (7414),1.0705845209059329e-05,3
PLXND1 (23129),1.0671079822612907e-05,3
DAPK2 (23604),1.0618321853749402e-05,3
SEMA3C (10512),1.0583239730639227e-05,3
NUP160 (23279),1.0525960390309587e-05,3
IFNGR1 (3459),1.0410248827498123e-05,3
NCOA1 (8648),1.0298308172638159e-05,3
CRYBG3 (131544),1.0105494586172224e-05,3
DLX3 (1747),9.926292577605665e-06,3
CDON (50937),9.916788393099165e-06,3
KDM1A (23028),9.889890044992043e-06,3
CACNG4 (27092),9.816958339085442e-06,3
SBNO2 (22904),9.772505451370544e-06,3
TRMT6 (51605),9.764828515031162e-06,3
SLC22A16 (85413),9.595583281600915e-06,3
MAST4 (375449),9.582227814388511e-06,3
ANKRD13A (88455),9.579428481575473e-06,3
PAG1 (55824),9.560464570961141e-06,3
MEOX1 (4222),9.504350949187931e-06,3
TNPO3 (23534),9.454990778427417e-06,3
WNT11 (7481),9.384267483174323e-06,3
SNCAIP (9627),9.360400598538232e-06,3
ERC1 (23085),9.356210075433027e-06,3
CFHR2 (3080),9.345201907339627e-06,3
CTTN (2017),9.214950329746447e-06,3
EHD3 (30845),9.190150616029174e-06,3
CS (1431),9.163191345646347e-06,3
SAMD4A (23034),9.149170565296962e-06,3
HACD3 (51495),9.059201286149613e-06,3
TIPIN (54962),9.043316811446675e-06,3
TRNT1 (51095),8.96854014506645e-06,3
LIMA1 (51474),8.96781361218628e-06,3
PLEKHH3 (79990),8.924817427177741e-06,3
CDH17 (1015),8.901627793894303e-06,3
ARHGAP6 (395),8.806258678224298e-06,3
MNT (4335),8.77803196927372e-06,3
MKRN2 (23609),8.777994577341983e-06,3
SH2D2A (9047),8.58162671968956e-06,3
HSD17B2 (3294),8.571727576898564e-06,3
CLUL1 (27098),8.476962580820571e-06,3
XK (7504),8.409881468229553e-06,3
MRPS33 (51650),8.377401185077664e-06,3
ACSM3 (6296),8.221824726951906e-06,3
MRPL43 (84545),8.15653373922607e-06,3
SLC13A2 (9058),8.060735834370297e-06,3
PFN2 (5217),7.936325939663748e-06,3
DNASE1L1 (1774),7.854910752524588e-06,3
IGF1 (3479),7.804937648865712e-06,3
TXK (7294),7.804692027580487e-06,3
CD44 (960),7.799468106879787e-06,3
SEC31B (25956),7.778415567618199e-06,3
MLH1 (4292),7.777058522286205e-06,3
LUC7L (55692),7.73589691870144e-06,3
PHRF1 (57661),7.654823712522106e-06,3
SMPX (23676),7.647978981438584e-06,3
DLGAP4 (22839),7.549469580682071e-06,3
MRPS35 (60488),7.545564039868122e-06,3
RARB (5915),7.448628711484613e-06,3
SMARCD3 (6604),7.436723919427787e-06,3
FLT3LG (2323),7.426079026128792e-06,3
MT3 (4504),7.394492674954889e-06,3
RAPGEF4 (11069),7.3858155086066615e-06,3
MAN2B2 (23324),7.2997826845229e-06,3
UNG (7374),7.289056588188339e-06,3
CHRD (8646),7.2537548332571845e-06,3
NEBL (10529),7.20651124740764e-06,3
SP100 (6672),7.03369405127807e-06,3
CIC (23152),7.020535414690641e-06,3
RGS1 (5996),6.921536418815636e-06,3
GAB2 (9846),6.895884810688956e-06,3
DOCK9 (23348),6.799571393228472e-06,3
BLTP2 (9703),6.797787752018385e-06,3
ZNF207 (7756),6.787890281469735e-06,3
SYT13 (57586),6.667811505786492e-06,3
TNFRSF1A (7132),6.449445212846351e-06,3
ALDH3A2 (224),6.378234567414546e-06,3
MYBPC2 (4606),6.261111789977621e-06,3
GPATCH2L (55668),6.067634299928641e-06,3
CASP10 (843),6.003861345889028e-06,3
IFT25 (51668),5.957129327605809e-06,3
MGST2 (4258),5.915922689635359e-06,3
WAS (7454),5.880415175763373e-06,3
GABRA1 (2554),5.843631931351094e-06,3
SLC25A43 (203427),5.818837700249276e-06,3
PLEKHH1 (57475),5.810900820250198e-06,3
PNKP (11284),5.7513451513240124e-06,3
PARP12 (64761),5.719668623471858e-06,3
ZMPSTE24 (10269),5.716506100935724e-06,3
PDRG1 (81572),5.600133810828273e-06,3
KLHL13 (90293),5.59307142719976e-06,3
MCM6 (4175),5.573255829674194e-06,3
SNX29 (92017),5.513526988296689e-06,3
PIGV (55650),5.4243954337668324e-06,3
SYT7 (9066),5.378665528729082e-06,3
CNTN1 (1272),5.356689729430312e-06,3
SESN1 (27244),5.3010594969699285e-06,3
MVP (9961),5.238360280778035e-06,3
ASPM (259266),5.184938430413815e-06,3
CDH1 (999),5.151303872589701e-06,3
MEF2C (4208),5.14416766137964e-06,3
RABL2B (11158),5.1438704611857665e-06,3
PRKCZ (5590),5.119501584386244e-06,3
EPYC (1833),5.1138275111992836e-06,3
ZFAT (57623),5.066321443602391e-06,3
GNAO1 (2775),4.9054029702416255e-06,3
DDX24 (57062),4.8996905923569766e-06,3
KCNH2 (3757),4.855349036989627e-06,3
RRAGD (58528),4.8485548572909995e-06,3
ARHGEF5 (7984),4.74881191019535e-06,3
SLC9A1 (6548),4.725502973976385e-06,3
ANOS1 (3730),4.724881757607992e-06,3
VPS35 (55737),4.700723571750121e-06,3
ATP2C2 (9914),4.656921212191633e-06,3
CFAP20 (29105),4.571916047041229e-06,3
TBC1D22B (55633),4.5167093789541956e-06,3
EXOSC7 (23016),4.485315384212475e-06,3
RNF19A (25897),4.449739237470255e-06,3
SPDL1 (54908),4.44635637649653e-06,3
MFAP3 (4238),4.439949317252495e-06,3
TNFRSF17 (608),4.40650207890047e-06,3
ATRX (546),4.403512324549307e-06,3
TP73 (7161),4.379259163927559e-06,3
OSBPL7 (114881),4.378041678179094e-06,3
CHERP (10523),4.326640095262717e-06,3
PAFAH1B1 (5048),4.311777112471044e-06,3
ICAM1 (3383),4.208482682516112e-06,3
ATP2B1 (490),4.176664382718872e-06,3
CRLF1 (9244),4.16866412928637e-06,3
ADCY2 (108),4.1411851889859806e-06,3
SLC7A2 (6542),4.137856810443214e-06,3
TPX2 (22974),4.121354582303051e-06,3
IL17RB (55540),4.0784901656339785e-06,3
SLC39A9 (55334),3.9870918261388475e-06,3
ARHGAP4 (393),3.938197203245047e-06,3
MAP2 (4133),3.93292974386329e-06,3
C6 (729),3.889610585358018e-06,3
OGFR (11054),3.829709470107377e-06,3
NOS2 (4843),3.779915104494521e-06,3
FAR2 (55711),3.7226616006684496e-06,3
CHI3L2 (1117),3.6804775577652993e-06,3
CD4 (920),3.6766864122052053e-06,3
ATP1A2 (477),3.6507683714380863e-06,3
MMP2 (4313),3.623284218483938e-06,3
NAALAD2 (10003),3.6200100041215703e-06,3
SPPL2B (56928),3.558785904951707e-06,3
CACNA1S (779),3.5329534832854143e-06,3
KIZ (55857),3.5089168832357415e-06,3
PACC1 (55248),3.4885707260223628e-06,3
MGAT4A (11320),3.485562406464283e-06,3
NGFR (4804),3.4421999645151304e-06,3
TACC3 (10460),3.436125091331098e-06,3
MYO3B (140469),3.3109894387768043e-06,3
BTK (695),3.296823089297341e-06,3
LAS1L (81887),3.252568527374542e-06,3
CD6 (923),3.2478260115615478e-06,3
TBXAS1 (6916),3.2330538662160956e-06,3
TMPRSS11E (28983),3.2074121827720366e-06,3
TNPO1 (3842),3.1534774034066498e-06,3
MTREX (23517),3.1518777237419696e-06,3
SPATA7 (55812),3.1471222724728814e-06,3
EPB41L1 (2036),3.1352220677803102e-06,3
ZIC2 (7546),3.125673456717027e-06,3
CYFIP2 (26999),3.123091684189171e-06,3
KLF6 (1316),3.095287699357175e-06,3
SEMA3A (10371),3.094475077627963e-06,3
MRE11 (4361),3.0825311670642443e-06,3
MECOM (2122),3.0581793866534073e-06,3
MYO9A (4649),3.0539098944735784e-06,3
COL17A1 (1308),3.033534643038102e-06,3
SMARCD1 (6602),3.0157622315205237e-06,3
SPEG (10290),3.00416877806641e-06,3
KMT2C (58508),2.9896352581378296e-06,3
KCNAB2 (8514),2.9607180297115097e-06,3
FCN1 (2219),2.9584628783567113e-06,3
CDH3 (1001),2.9568600364556287e-06,3
AKAP11 (11215),2.9413577571080732e-06,3
LETMD1 (25875),2.9176713965980227e-06,3
CCN5 (8839),2.9028446593834835e-06,3
CIAPIN1 (57019),2.8835975554048554e-06,3
P2RY10 (27334),2.8520623403011003e-06,3
PREP (5550),2.845087903987882e-06,3
CLTCL1 (8218),2.8172326321886174e-06,3
BCAR1 (9564),2.7849152239295637e-06,3
RAD18 (56852),2.779586750448833e-06,3
TPD52 (7163),2.692157551708677e-06,3
APPBP2 (10513),2.649254757671713e-06,3
NUP37 (79023),2.6105711911138093e-06,3
DZANK1 (55184),2.6094782354517274e-06,3
REV3L (5980),2.6072687065317836e-06,3
CELSR1 (9620),2.607244723598245e-06,3
LRRC23 (10233),2.5763795111496736e-06,3
ITGA3 (3675),2.5759165916094782e-06,3
RAPGEF3 (10411),2.555286330304876e-06,3
KDM5A (5927),2.5537746674978844e-06,3
SMG6 (23293),2.5424952002376293e-06,3
ALDH3B1 (221),2.5400406545632817e-06,3
PHLPP2 (23035),2.5373813604845615e-06,3
FCGR2B (2213),2.535576759090772e-06,3
PPIE (10450),2.5325412989102157e-06,3
TBC1D23 (55773),2.387595811534043e-06,3
FBLN1 (2192),2.36321360552344e-06,3
CDKL5 (6792),2.3012353282254255e-06,3
TRAF3IP3 (80342),2.2729474374328803e-06,3
MPC1 (51660),2.2710978466635476e-06,3
LAP3 (51056),2.260367962127892e-06,3
ST3GAL1 (6482),2.23495463112849e-06,3
DNAH5 (1767),2.234087776502695e-06,3
BCAS1 (8537),2.157862455930923e-06,3
SNAPC1 (6617),2.1349883804372186e-06,3
RABEP1 (9135),2.1175673403471573e-06,3
LPCAT2 (54947),2.1168686203674197e-06,3
KIF2A (3796),2.0965600989672996e-06,3
HEPH (9843),2.0897651513520504e-06,3
LZTS1 (11178),2.0539928346463694e-06,3
MOCOS (55034),2.045534459624617e-06,3
TRAF1 (7185),2.020761148420165e-06,3
YPEL3 (83719),2.0186981243943982e-06,3
TRPC5 (7224),2.013269119140705e-06,3
HIVEP2 (3097),1.989621028384859e-06,3
MAGI3 (260425),1.9817463875798595e-06,3
SLC15A1 (6564),1.94655821701239e-06,3
PROM1 (8842),1.9427667959312583e-06,3
TMEM176A (55365),1.928988062630418e-06,3
HEATR5B (54497),1.919274116259438e-06,3
NID2 (22795),1.8861762299292728e-06,3
CDH19 (28513),1.8777827279581638e-06,3
TIMP2 (7077),1.8742802385116597e-06,3
ARAF (369),1.8711853601178731e-06,3
DBNDD1 (79007),1.8665916212202866e-06,3
ABCB1 (5243),1.8614399794555779e-06,3
PPP1R15A (23645),1.8342747734672698e-06,3
KIF3C (3797),1.814525998844141e-06,3
TNMD (64102),1.7997191413058308e-06,3
DHRS9 (10170),1.7940178983306393e-06,3
TMEM98 (26022),1.7857716365559274e-06,3
ZNF582 (147948),1.7812385417467692e-06,3
CNTLN (54875),1.7611076707215726e-06,3
AQR (9716),1.7353264184863469e-06,3
IFI35 (3430),1.7227620117363126e-06,3
TBC1D22A (25771),1.710074704461435e-06,3
PAFAH1B3 (5050),1.7060271470950368e-06,3
MBD3 (53615),1.6960129371771635e-06,3
FAP (2191),1.6893186604570276e-06,3
CPB2 (1361),1.6798163116535916e-06,3
POLR1H (30834),1.6783440045760727e-06,3
CPSF1 (29894),1.6289888485271416e-06,3
DLL3 (10683),1.6289622817659692e-06,3
CFTR (1080),1.6239805639225459e-06,3
LPAR2 (9170),1.6230975684350243e-06,3
NFKB2 (4791),1.6043866547091425e-06,3
LRRC7 (57554),1.603461282340203e-06,3
DDX11 (1663),1.5811921894849695e-06,3
MARCO (8685),1.5808148786897264e-06,3
ATP6V0A1 (535),1.5739613431234696e-06,3
SPP2 (6694),1.571645213646781e-06,3
CPOX (1371),1.5530970136478937e-06,3
NOS1 (4842),1.5367744554305755e-06,3
NRCAM (4897),1.530846330530549e-06,3
PLXNA2 (5362),1.5273758424326128e-06,3
ABCC6 (368),1.5269861873627668e-06,3
CCNT2 (905),1.5199502558041588e-06,3
TNRC6C (57690),1.4996261009948726e-06,3
TNFRSF12A (51330),1.4910593220568552e-06,3
HOMER3 (9454),1.4687364612416649e-06,3
GOLGA3 (2802),1.4568563800984254e-06,3
NFE2L3 (9603),1.4495585800414622e-06,3
MAT2B (27430),1.4487707239757148e-06,3
ABCB11 (8647),1.4487582190278892e-06,3
ANLN (54443),1.4429512419819168e-06,3
RAP1GAP (5909),1.4397100091388841e-06,3
SNRNP40 (9410),1.4345716485313915e-06,3
METTL1 (4234),1.4235023753844384e-06,3
ARX (170302),1.3934880632796292e-06,3
E2F2 (1870),1.3925219405230178e-06,3
APOH (350),1.3869746560985004e-06,3
MRPS34 (65993),1.3535204545232183e-06,3
AFM (173),1.3474661815408941e-06,3
ABCC8 (6833),1.3322551781328543e-06,3
ACACB (32),1.3253850505420302e-06,3
OPRK1 (4986),1.3251979424430963e-06,3
EPHA3 (2042),1.3237170451734686e-06,3
POLD1 (5424),1.3078797970552324e-06,3
BOD1L1 (259282),1.3039161305080726e-06,3
METTL24 (728464),1.2954554780012453e-06,3
ME1 (4199),1.2871705924818525e-06,3
RIF1 (55183),1.2753228254492347e-06,3
PIR (8544),1.2736755517794237e-06,3
TMEM38A (79041),1.263895353641566e-06,3
NEDD4L (23327),1.2625997058407728e-06,3
GTSE1 (51512),1.2507685210129043e-06,3
AKR1B1 (231),1.2444780504508412e-06,3
PRSS8 (5652),1.2340115874527958e-06,3
MAGEC2 (51438),1.2258486444064403e-06,3
HAL (3034),1.1873936666863133e-06,3
UBE2T (29089),1.1794847642285681e-06,3
SYPL1 (6856),1.173254419143273e-06,3
ARHGAP28 (79822),1.1665804754229644e-06,3
POLR1A (25885),1.14787517072541e-06,3
SEH1L (81929),1.1384228919573218e-06,3
NME8 (51314),1.1364749287847626e-06,3
WDR70 (55100),1.1274380250374155e-06,3
NLRP2 (55655),1.1203755624031487e-06,3
ADAMTS6 (11174),1.1018965697710362e-06,3
GMIP (51291),1.0999374415444487e-06,3
PRSS3 (5646),1.0978857226003183e-06,3
RHOA (387),1.0886705539588149e-06,3
NSUN2 (54888),1.072389787613387e-06,3
ZNF302 (55900),1.0697577669035616e-06,3
ABCB4 (5244),1.0656106234809238e-06,3
TNFRSF1B (7133),1.0653721678269715e-06,3
ZC3H15 (55854),1.05164395252064e-06,3
PHKA1 (5255),1.036857284838068e-06,3
VIM (7431),1.0367884775922395e-06,3
ERBB3 (2065),1.0364951046885342e-06,3
NEXMIF (340533),1.0347977865202204e-06,3
PGS1 (9489),1.0343849934041002e-06,3
REM1 (28954),1.028515874534939e-06,3
CDC27 (996),1.024982032529611e-06,3
RNF10 (9921),1.0174626401179299e-06,3
STX7 (8417),1.0124823498542142e-06,3
WNK1 (65125),1.0080096435126303e-06,3
LXN (56925),1.002600977685041e-06,3
P3H2 (55214),9.915115851319008e-07,3
MAPRE3 (22924),9.915100083698993e-07,3
ITGA6 (3655),9.878192493254533e-07,3
FGFR1 (2260),9.553475372275054e-07,3
TACR2 (6865),9.521684731006238e-07,3
KDM5D (8284),9.520841143946066e-07,3
